participant;level;emoji;image;target_emotion;model_probability;label_1;label_2;label_3;success_labeler_1;success_labeler_2;success_labeler_3;agreement;include_in_dataset
23;4;17;1701085812843.png;Sadness;0.2184;Sadness;Sadness;Sadness;1;1;1;3;1
23;4;18;1701085814854.png;Neutral;0.4502;Neutral;Neutral;Neutral;1;1;1;3;1
23;4;19;1701085816663.png;Surprise;0.8674;Surprise;Surprise;Surprise;1;1;1;3;1
23;4;20;1701085818116.png;Sadness;0.2475;Sadness;Sadness;Sadness;1;1;1;3;1
23;4;21;1701085820057.png;Surprise;0.8858;Surprise;Surprise;Surprise;1;1;1;3;1
23;4;22;1701085821482.png;Anger;0.4821;Disgust;Anger;Anger;0;1;1;2;1
23;4;23;1701085823245.png;Fear;0.209;Surprise;Fear;Fear;0;1;1;2;1
23;4;24;1701085825556.png;Happiness;0.9441;Happiness;Happiness;Happiness;1;1;1;3;1
23;4;25;1701085827129.png;Fear;0.1313;Surprise;Fear;Fear;0;1;1;2;1
23;4;26;1701085829241.png;Disgust;0.8309;Disgust;Disgust;Disgust;1;1;1;3;1
23;4;27;1701085830697.png;Surprise;0.8579;Surprise;Surprise;Surprise;1;1;1;3;1
24;1;0;1701087195801.png;Anger;0.4216;Anger;Anger;Anger;1;1;1;3;1
24;1;1;1701087197411.png;Sadness;0.1844;Neutral;Neutral;Neutral;0;0;0;0;0
24;1;2;1701087200709.png;Happiness;0.9884;Happiness;Happiness;Happiness;1;1;1;3;1
24;1;3;1701087202509.png;Anger;0.2396;Sadness;Sadness;Sadness;0;0;0;0;0
24;1;4;1701087205016.png;Anger;0.3332;Sadness;Sadness;Sadness;0;0;0;0;0
24;1;5;1701087207767.png;Sadness;0.2596;Sadness;Sadness;Disgust;1;1;0;2;1
24;1;6;1701087210632.png;Happiness;0.9282;Happiness;Happiness;Happiness;1;1;1;3;1
24;1;7;1701087212205.png;Sadness;0.3379;Sadness;Sadness;Anger;1;1;0;2;1
24;1;8;1701087215061.png;Happiness;0.8513;Happiness;Happiness;Happiness;1;1;1;3;1
24;2;0;1701087284069.png;Neutral;0.5403;Happiness;Neutral;Neutral;0;1;1;2;1
24;2;1;1701087285907.png;Disgust;0.8907;Sadness;Sadness;Anger;0;0;0;0;0
24;2;2;1701087289235.png;Surprise;0.5381;Fear;Fear;Surprise;0;0;1;1;0
24;2;3;1701087292119.png;Fear;0.0792;Neutral;Fear;Neutral;0;1;0;1;0
24;2;4;1701087293273.png;Disgust;0.9269;Anger;Anger;Disgust;0;0;1;1;0
24;2;5;1701087297175.png;Disgust;0.8632;Sadness;Sadness;Neutral;0;0;0;0;0
24;2;6;1701087298299.png;Fear;0.2439;Fear;Fear;Fear;1;1;1;3;1
24;2;7;1701087302389.png;Neutral;0.4786;Neutral;Neutral;Neutral;1;1;1;3;1
24;2;8;1701087303940.png;Surprise;0.6385;Surprise;Surprise;Surprise;1;1;1;3;1
24;2;9;1701087305999.png;Surprise;0.4697;Surprise;Fear;Surprise;1;0;1;2;1
24;2;10;1701087309641.png;Fear;0.118;Neutral;Surprise;Neutral;0;0;0;0;0
24;2;11;1701087311568.png;Neutral;0.4879;Neutral;Neutral;Neutral;1;1;1;3;1
24;3;0;1701087396342.png;Neutral;0.4971;Neutral;Neutral;Neutral;1;1;1;3;1
24;3;1;1701087399064.png;Disgust;0.8716;Fear;Sadness;Disgust;0;0;1;1;0
24;3;2;1701087401006.png;Anger;0.3634;Anger;Anger;Anger;1;1;1;3;1
24;3;3;1701087403669.png;Surprise;0.0973;Fear;Fear;Fear;0;0;0;0;0
24;3;4;1701087405297.png;Happiness;0.8355;Happiness;Happiness;Happiness;1;1;1;3;1
24;3;5;1701087407866.png;Fear;0.0191;Sadness;Sadness;Sadness;0;0;0;0;0
24;3;6;1701087409767.png;Sadness;0.2523;Fear;Sadness;Disgust;0;1;0;1;0
24;3;7;1701087411578.png;Sadness;0.1963;Neutral;Sadness;Neutral;0;1;0;1;0
24;3;8;1701087413830.png;Anger;0.1792;Sadness;Anger;Anger;0;1;1;2;1
24;3;9;1701087415256.png;Disgust;0.9216;Fear;Fear;Fear;0;0;0;0;0
24;3;10;1701087416827.png;Anger;0.387;Anger;Anger;Anger;1;1;1;3;1
24;3;11;1701087419458.png;Happiness;0.8433;Happiness;Happiness;Happiness;1;1;1;3;1
24;3;12;1701087420756.png;Neutral;0.4285;Neutral;Neutral;Neutral;1;1;1;3;1
24;3;13;1701087423258.png;Surprise;0.7373;Surprise;Fear;Surprise;1;0;1;2;1
24;3;14;1701087424724.png;Neutral;0.4651;Neutral;Neutral;Neutral;1;1;1;3;1
24;3;15;1701087427827.png;Sadness;0.0782;Sadness;Sadness;Sadness;1;1;1;3;1
24;3;16;1701087429455.png;Fear;0.0192;Sadness;Fear;Disgust;0;1;0;1;0
24;3;17;1701087431810.png;Happiness;0.9183;Happiness;Happiness;Happiness;1;1;1;3;1
24;3;18;1701087433017.png;Disgust;0.9283;Sadness;Sadness;Sadness;0;0;0;0;0
24;3;19;1701087435684.png;Surprise;0.8951;Surprise;Surprise;Surprise;1;1;1;3;1
24;3;20;1701087438055.png;Fear;0.0927;Neutral;Neutral;Neutral;0;0;0;0;0
24;4;0;1701087595211.png;Disgust;0.9402;Sadness;Fear;Fear;0;0;0;0;0
24;4;1;1701087597572.png;Sadness;0.1422;Fear;Sadness;Sadness;0;1;1;2;1
24;4;2;1701087599318.png;Neutral;0.4448;Neutral;Neutral;Neutral;1;1;1;3;1
24;4;3;1701087600576.png;Surprise;0.6495;Surprise;Fear;Surprise;1;0;1;2;1
24;4;4;1701087602946.png;Neutral;0.4908;Neutral;Neutral;Neutral;1;1;1;3;1
24;4;5;1701087604671.png;Neutral;0.4816;Neutral;Neutral;Neutral;1;1;1;3;1
24;4;6;1701087606104.png;Happiness;0.8694;Happiness;Happiness;Happiness;1;1;1;3;1
24;4;7;1701087607734.png;Anger;0.1355;Sadness;Sadness;Sadness;0;0;0;0;0
24;4;8;1701087610128.png;Sadness;0.1631;Surprise;Surprise;Fear;0;0;0;0;0
24;4;9;1701087611416.png;Fear;0.8186;Fear;Fear;Fear;1;1;1;3;1
24;4;10;1701087612693.png;Anger;0.3997;Sadness;Sadness;Anger;0;0;1;1;0
24;4;11;1701087614475.png;Happiness;0.9471;Happiness;Happiness;Happiness;1;1;1;3;1
24;4;12;1701087616815.png;Disgust;0.9474;Fear;Disgust;Disgust;0;1;1;2;1
24;4;13;1701087618852.png;Happiness;0.8842;Happiness;Happiness;Happiness;1;1;1;3;1
24;4;14;1701087620239.png;Anger;0.0376;Sadness;Sadness;Sadness;0;0;0;0;0
24;4;15;1701087622004.png;Disgust;0.951;Disgust;Disgust;Fear;1;1;0;2;1
24;4;16;1701087623549.png;Fear;0.1724;Neutral;Fear;Fear;0;1;1;2;1
24;4;17;1701087625068.png;Sadness;0.2183;Sadness;Sadness;Disgust;1;1;0;2;1
24;4;18;1701087627595.png;Neutral;0.4682;Neutral;Neutral;Neutral;1;1;1;3;1
24;4;19;1701087628526.png;Surprise;0.6397;Surprise;Surprise;Surprise;1;1;1;3;1
24;4;20;1701087630998.png;Sadness;0.4313;Sadness;Sadness;Sadness;1;1;1;3;1
24;4;21;1701087632786.png;Surprise;0.3433;Surprise;Fear;Fear;1;0;0;1;0
24;4;22;1701087633996.png;Anger;0.4216;Sadness;Sadness;Anger;0;0;1;1;0
24;4;23;1701087636407.png;Fear;0.5815;Surprise;Fear;Fear;0;1;1;2;1
24;4;24;1701087638139.png;Happiness;0.9094;Happiness;Happiness;Happiness;1;1;1;3;1
24;4;25;1701087638925.png;Fear;0.1616;Fear;Fear;Fear;1;1;1;3;1
24;4;26;1701087641290.png;Disgust;0.9536;Disgust;Disgust;Disgust;1;1;1;3;1
24;4;27;1701087642989.png;Surprise;0.8525;Surprise;Surprise;Surprise;1;1;1;3;1
25;1;0;1701090895835.png;Anger;0.1994;Sadness;Sadness;Sadness;0;0;0;0;0
25;1;1;1701090897783.png;Sadness;0.7213;Surprise;Surprise;Surprise;0;0;0;0;0
25;1;2;1701090900762.png;Happiness;0.9618;Happiness;Happiness;Happiness;1;1;1;3;1
25;1;3;1701090903686.png;Anger;0.3571;Sadness;Sadness;Anger;0;0;1;1;0
25;1;4;1701090906461.png;Anger;0.4259;Sadness;Sadness;Anger;0;0;1;1;0
25;1;5;1701090908417.png;Sadness;0.5377;Sadness;Sadness;Disgust;1;1;0;2;1
25;1;6;1701090910740.png;Happiness;0.8664;Happiness;Happiness;Happiness;1;1;1;3;1
25;1;7;1701090913255.png;Sadness;0.3274;Neutral;Sadness;Sadness;0;1;1;2;1
25;1;8;1701090915636.png;Happiness;0.8704;Happiness;Fear;Happiness;1;0;1;2;1
25;2;0;1701090983779.png;Neutral;0.3921;Neutral;Neutral;Neutral;1;1;1;3;1
25;2;1;1701090986058.png;Disgust;0.2739;Happiness;Happiness;Happiness;0;0;0;0;0
25;2;2;1701090989523.png;Surprise;0.7773;Surprise;Surprise;Happiness;1;1;0;2;1
25;2;3;1701090990821.png;Fear;0.4316;Neutral;Fear;Fear;0;1;1;2;1
25;2;4;1701090993401.png;Disgust;0.0417;Neutral;Fear;Neutral;0;0;0;0;0
25;2;5;1701090996306.png;Disgust;0.9094;Neutral;Disgust;Disgust;0;1;1;2;1
25;2;6;1701090998411.png;Fear;0.5158;Neutral;Fear;Fear;0;1;1;2;1
25;2;7;1701091001022.png;Neutral;0.5556;Neutral;Neutral;Neutral;1;1;1;3;1
25;2;8;1701091004494.png;Surprise;0.8042;Surprise;Surprise;Surprise;1;1;1;3;1
25;2;9;1701091007119.png;Surprise;0.9171;Surprise;Surprise;Surprise;1;1;1;3;1
25;2;10;1701091008703.png;Fear;0.3949;Fear;Surprise;Fear;1;0;1;2;1
25;2;11;1701091010939.png;Neutral;0.4591;Neutral;Neutral;Neutral;1;1;1;3;1
25;3;0;1701091100718.png;Neutral;0.4482;Neutral;Neutral;Neutral;1;1;1;3;1
25;3;1;1701091102881.png;Disgust;0.7675;Sadness;Sadness;Neutral;0;0;0;0;0
25;3;2;1701091104451.png;Anger;0.3196;Anger;Anger;Anger;1;1;1;3;1
25;3;3;1701091106118.png;Surprise;0.7576;Surprise;Surprise;Surprise;1;1;1;3;1
25;3;4;1701091107905.png;Happiness;0.9447;Happiness;Happiness;Happiness;1;1;1;3;1
25;3;5;1701091109837.png;Fear;0.1292;Fear;Fear;Fear;1;1;1;3;1
25;3;6;1701091112114.png;Sadness;0.2657;Neutral;Sadness;Sadness;0;1;1;2;1
25;3;7;1701091115071.png;Sadness;0.6766;Neutral;Neutral;Fear;0;0;0;0;0
25;3;8;1701091116536.png;Anger;0.4797;Anger;Anger;Anger;1;1;1;3;1
25;3;9;1701091119011.png;Disgust;0.8939;Disgust;Fear;Disgust;1;0;1;2;1
25;3;10;1701091120638.png;Anger;0.4039;Sadness;Sadness;Sadness;0;0;0;0;0
25;3;11;1701091122339.png;Happiness;0.9405;Happiness;Happiness;Happiness;1;1;1;3;1
25;3;12;1701091123703.png;Neutral;0.5124;Neutral;Neutral;Neutral;1;1;1;3;1
25;3;13;1701091126207.png;Surprise;0.4963;Surprise;Surprise;Surprise;1;1;1;3;1
25;3;14;1701091129107.png;Neutral;0.3888;Neutral;Neutral;Neutral;1;1;1;3;1
25;3;15;1701091130978.png;Sadness;0.3882;Sadness;Sadness;Sadness;1;1;1;3;1
25;3;16;1701091132266.png;Fear;0.4471;Fear;Fear;Fear;1;1;1;3;1
25;3;17;1701091135134.png;Happiness;0.986;Happiness;Happiness;Happiness;1;1;1;3;1
25;3;18;1701091136841.png;Disgust;0.9258;Disgust;Anger;Disgust;1;0;1;2;1
25;3;19;1701091137831.png;Surprise;0.8082;Surprise;Surprise;Surprise;1;1;1;3;1
25;3;20;1701091140174.png;Fear;0.1318;Fear;Fear;Disgust;1;1;0;2;1
25;4;0;1701091280708.png;Disgust;0.8166;Disgust;Disgust;Disgust;1;1;1;3;1
25;4;1;1701091282500.png;Sadness;0.3709;Sadness;Sadness;Sadness;1;1;1;3;1
25;4;2;1701091284665.png;Neutral;0.5073;Neutral;Neutral;Neutral;1;1;1;3;1
25;4;3;1701091286156.png;Surprise;0.7509;Surprise;Surprise;Surprise;1;1;1;3;1
25;4;4;1701091287847.png;Neutral;0.5267;Neutral;Neutral;Neutral;1;1;1;3;1
25;4;5;1701091289459.png;Neutral;0.4949;Neutral;Neutral;Neutral;1;1;1;3;1
25;4;6;1701091291841.png;Happiness;0.878;Happiness;Happiness;Happiness;1;1;1;3;1
25;4;7;1701091293398.png;Anger;0.2475;Anger;Anger;Anger;1;1;1;3;1
25;4;8;1701091295304.png;Sadness;0.343;Sadness;Disgust;Disgust;1;0;0;1;0
25;4;9;1701091297196.png;Fear;0.2928;Fear;Fear;Fear;1;1;1;3;1
25;4;10;1701091298549.png;Anger;0.2293;Neutral;Sadness;Anger;0;0;1;1;0
25;4;11;1701091300109.png;Happiness;0.8236;Happiness;Happiness;Happiness;1;1;1;3;1
25;4;12;1701091302699.png;Disgust;0.8059;Fear;Fear;Disgust;0;0;1;1;0
25;4;13;1701091304058.png;Happiness;0.9877;Happiness;Happiness;Happiness;1;1;1;3;1
25;4;14;1701091305831.png;Anger;0.209;Sadness;Sadness;Anger;0;0;1;1;0
25;4;15;1701091307460.png;Disgust;0.9052;Anger;Disgust;Disgust;0;1;1;2;1
25;4;16;1701091308687.png;Fear;0.1286;Disgust;Fear;Fear;0;1;1;2;1
25;4;17;1701091310540.png;Sadness;0.3485;Sadness;Sadness;Sadness;1;1;1;3;1
25;4;18;1701091312292.png;Neutral;0.5473;Neutral;Neutral;Neutral;1;1;1;3;1
25;4;19;1701091314405.png;Surprise;0.73;Surprise;Surprise;Surprise;1;1;1;3;1
25;4;20;1701091316502.png;Sadness;0.4682;Sadness;Sadness;Anger;1;1;0;2;1
25;4;21;1701091317423.png;Surprise;0.8896;Surprise;Surprise;Surprise;1;1;1;3;1
25;4;22;1701091319303.png;Anger;0.4649;Sadness;Sadness;Sadness;0;0;0;0;0
25;4;23;1701091321073.png;Fear;0.3193;Disgust;Fear;Fear;0;1;1;2;1
25;4;24;1701091323219.png;Happiness;0.9224;Happiness;Happiness;Happiness;1;1;1;3;1
25;4;25;1701091325431.png;Fear;0.2399;Fear;Fear;Fear;1;1;1;3;1
25;4;26;1701091327274.png;Disgust;0.7119;Fear;Disgust;Disgust;0;1;1;2;1
25;4;27;1701091328267.png;Surprise;0.6892;Surprise;Fear;Surprise;1;0;1;2;1
26;1;0;1701092560877.png;Anger;0.3921;Anger;Anger;Anger;1;1;1;3;1
26;1;1;1701092563980.png;Sadness;0.3074;Anger;Neutral;Neutral;0;0;0;0;0
26;1;2;1701092566237.png;Happiness;0.64;Happiness;Happiness;Happiness;1;1;1;3;1
26;1;3;1701092568172.png;Anger;0.1462;Neutral;Anger;Neutral;0;1;0;1;0
26;1;4;1701092571473.png;Anger;0.0773;Disgust;Anger;Anger;0;1;1;2;1
26;1;5;1701092573877.png;Sadness;0.3296;Neutral;Neutral;Neutral;0;0;0;0;0
26;1;6;1701092576554.png;Happiness;0.4869;Happiness;Happiness;Happiness;1;1;1;3;1
26;1;7;1701092577898.png;Sadness;0.2752;Neutral;Neutral;Neutral;0;0;0;0;0
26;1;8;1701092581548.png;Happiness;0.5017;Happiness;Happiness;Happiness;1;1;1;3;1
26;2;0;1701092651647.png;Neutral;0.5563;Neutral;Neutral;Neutral;1;1;1;3;1
26;2;1;1701092653969.png;Disgust;0.9222;Sadness;Sadness;Anger;0;0;0;0;0
26;2;2;1701092656631.png;Surprise;0.7161;Surprise;Surprise;Surprise;1;1;1;3;1
26;2;3;1701092659055.png;Fear;0.0155;Neutral;Neutral;Sadness;0;0;0;0;0
26;2;4;1701092662863.png;Disgust;0.8326;Disgust;Sadness;Anger;1;0;0;1;0
26;2;5;1701092665216.png;Disgust;0.9266;Disgust;Disgust;Disgust;1;1;1;3;1
26;2;6;1701092667428.png;Fear;0.7883;Surprise;Fear;Fear;0;1;1;2;1
26;2;7;1701092669478.png;Neutral;0.5684;Neutral;Neutral;Neutral;1;1;1;3;1
26;2;8;1701092672345.png;Surprise;0.5754;Surprise;Surprise;Fear;1;1;0;2;1
26;2;9;1701092674853.png;Surprise;0.4955;Surprise;Surprise;Surprise;1;1;1;3;1
26;2;10;1701092676771.png;Fear;0.6451;Surprise;Fear;Surprise;0;1;0;1;0
26;2;11;1701092678929.png;Neutral;0.6038;Neutral;Neutral;Neutral;1;1;1;3;1
26;3;0;1701092761432.png;Neutral;0.4845;Neutral;Neutral;Neutral;1;1;1;3;1
26;3;1;1701092763620.png;Disgust;0.9583;Disgust;Disgust;Disgust;1;1;1;3;1
26;3;2;1701092766619.png;Anger;0.1938;Anger;Anger;Anger;1;1;1;3;1
26;3;3;1701092768595.png;Surprise;0.4107;Surprise;Fear;Fear;1;0;0;1;0
26;3;4;1701092769963.png;Happiness;0.4741;Happiness;Happiness;Happiness;1;1;1;3;1
26;3;5;1701092772318.png;Fear;0.8268;Surprise;Fear;Surprise;0;1;0;1;0
26;3;6;1701092773687.png;Sadness;0.3061;Neutral;Neutral;Neutral;0;0;0;0;0
26;3;7;1701092776327.png;Sadness;0.2579;Neutral;Neutral;Neutral;0;0;0;0;0
26;3;8;1701092778965.png;Anger;0.2904;Disgust;Anger;Anger;0;1;1;2;1
26;3;9;1701092779583.png;Disgust;0.8575;Disgust;Anger;Anger;1;0;0;1;0
26;3;10;1701092782217.png;Anger;0.3518;Disgust;Anger;Anger;0;1;1;2;1
26;3;11;1701092785055.png;Happiness;0.4216;Happiness;Happiness;Happiness;1;1;1;3;1
26;3;12;1701092786260.png;Neutral;0.4389;Neutral;Neutral;Neutral;1;1;1;3;1
26;3;13;1701092788115.png;Surprise;0.3925;Surprise;Surprise;Fear;1;1;0;2;1
26;3;14;1701092789851.png;Neutral;0.5713;Neutral;Neutral;Neutral;1;1;1;3;1
26;3;15;1701092792248.png;Sadness;0.2613;Anger;Anger;Neutral;0;0;0;0;0
26;3;16;1701092794824.png;Fear;0.4544;Surprise;Fear;Fear;0;1;1;2;1
26;3;17;1701092797053.png;Happiness;0.6725;Happiness;Happiness;Happiness;1;1;1;3;1
26;3;18;1701092797790.png;Disgust;0.7502;Disgust;Happiness;Happiness;1;0;0;1;0
26;3;19;1701092800949.png;Surprise;0.3512;Surprise;Surprise;Surprise;1;1;1;3;1
26;3;20;1701092801649.png;Fear;0.5092;Surprise;Neutral;Neutral;0;0;0;0;0
26;4;0;1701092947353.png;Disgust;0.9656;Fear;Disgust;Disgust;0;1;1;2;1
26;4;1;1701092948748.png;Sadness;0.2775;Neutral;Neutral;Neutral;0;0;0;0;0
26;4;2;1701092950496.png;Neutral;0.6182;Neutral;Neutral;Neutral;1;1;1;3;1
26;4;3;1701092952993.png;Surprise;0.8659;Surprise;Surprise;Surprise;1;1;1;3;1
26;4;4;1701092954768.png;Neutral;0.5942;Neutral;Neutral;Neutral;1;1;1;3;1
26;4;5;1701092956593.png;Neutral;0.6528;Neutral;Neutral;Neutral;1;1;1;3;1
26;4;6;1701092957476.png;Happiness;0.6265;Happiness;Happiness;Happiness;1;1;1;3;1
26;4;7;1701092959593.png;Anger;0.3113;Disgust;Anger;Disgust;0;1;0;1;0
26;4;8;1701092961303.png;Sadness;0.2231;Neutral;Neutral;Neutral;0;0;0;0;0
26;4;9;1701092963038.png;Fear;0.7217;Surprise;Fear;Fear;0;1;1;2;1
26;4;10;1701092964618.png;Anger;0.3466;Disgust;Anger;Anger;0;1;1;2;1
26;4;11;1701092966570.png;Happiness;0.5752;Happiness;Happiness;Happiness;1;1;1;3;1
26;4;12;1701092968808.png;Disgust;0.9484;Disgust;Disgust;Disgust;1;1;1;3;1
26;4;13;1701092970479.png;Happiness;0.7587;Happiness;Happiness;Happiness;1;1;1;3;1
26;4;14;1701092971495.png;Anger;0.0641;Neutral;Disgust;Disgust;0;0;0;0;0
26;4;15;1701092973277.png;Disgust;0.8374;Neutral;Neutral;Disgust;0;0;1;1;0
26;4;16;1701092976004.png;Fear;0.8319;Neutral;Fear;Neutral;0;1;0;1;0
26;4;17;1701092977651.png;Sadness;0.2102;Neutral;Neutral;Neutral;0;0;0;0;0
26;4;18;1701092978539.png;Neutral;0.6217;Neutral;Neutral;Neutral;1;1;1;3;1
26;4;19;1701092981267.png;Surprise;0.5713;Surprise;Fear;Fear;1;0;0;1;0
26;4;20;1701092982024.png;Sadness;0.2416;Neutral;Fear;Surprise;0;0;0;0;0
26;4;21;1701092984110.png;Surprise;0.0456;Neutral;Neutral;Neutral;0;0;0;0;0
26;4;22;1701092985675.png;Anger;0.1954;Neutral;Neutral;Neutral;0;0;0;0;0
26;4;23;1701092987851.png;Fear;0.7131;Surprise;Fear;Surprise;0;1;0;1;0
26;4;24;1701092989427.png;Happiness;0.894;Happiness;Happiness;Happiness;1;1;1;3;1
26;4;25;1701092991894.png;Fear;0.0898;Neutral;Neutral;Neutral;0;0;0;0;0
26;4;26;1701092993659.png;Disgust;0.7879;Disgust;Anger;Anger;1;0;0;1;0
26;4;27;1701092995220.png;Surprise;0.9;Surprise;Surprise;Surprise;1;1;1;3;1
27;1;0;1701094438118.png;Anger;0.2964;Anger;Anger;Anger;1;1;1;3;1
27;1;1;1701094440148.png;Sadness;0.326;Neutral;Sadness;Disgust;0;1;0;1;0
27;1;2;1701094443379.png;Happiness;0.9883;Happiness;Happiness;Happiness;1;1;1;3;1
27;1;3;1701094445452.png;Anger;0.2576;Disgust;Anger;Anger;0;1;1;2;1
27;1;4;1701094448444.png;Anger;0.2451;Anger;Anger;Anger;1;1;1;3;1
27;1;5;1701094450282.png;Sadness;0.4255;Sadness;Sadness;Sadness;1;1;1;3;1
27;1;6;1701094453073.png;Happiness;0.9296;Happiness;Happiness;Happiness;1;1;1;3;1
27;1;7;1701094455829.png;Sadness;0.5201;Neutral;Sadness;Sadness;0;1;1;2;1
27;1;8;1701094458007.png;Happiness;0.9846;Happiness;Happiness;Happiness;1;1;1;3;1
27;2;0;1701094531877.png;Neutral;0.5071;Neutral;Neutral;Neutral;1;1;1;3;1
27;2;1;1701094534301.png;Disgust;0.6937;Fear;Disgust;Anger;0;1;0;1;0
27;2;2;1701094536373.png;Surprise;0.8935;Surprise;Fear;Surprise;1;0;1;2;1
27;2;3;1701094539306.png;Fear;0.2892;Surprise;Fear;Fear;0;1;1;2;1
27;2;4;1701094541283.png;Disgust;0.1504;Happiness;Disgust;Happiness;0;1;0;1;0
27;2;5;1701094544715.png;Disgust;0.5789;Fear;Disgust;Happiness;0;1;0;1;0
27;2;6;1701094546949.png;Fear;0.0217;Happiness;Disgust;Fear;0;0;1;1;0
27;2;7;1701094549501.png;Neutral;0.4823;Neutral;Neutral;Neutral;1;1;1;3;1
27;2;8;1701094551200.png;Surprise;0.8731;Surprise;Surprise;Surprise;1;1;1;3;1
27;2;9;1701094553498.png;Surprise;0.7954;Surprise;Fear;Surprise;1;0;1;2;1
27;2;10;1701094556615.png;Fear;0.0185;Happiness;Disgust;Happiness;0;0;0;0;0
27;2;11;1701094559720.png;Neutral;0.5253;Neutral;Neutral;Neutral;1;1;1;3;1
27;3;0;1701094652485.png;Neutral;0.5114;Neutral;Neutral;Neutral;1;1;1;3;1
27;3;1;1701094653689.png;Disgust;0.7965;Sadness;Sadness;Anger;0;0;0;0;0
27;3;2;1701094656847.png;Anger;0.4823;Anger;Disgust;Anger;1;0;1;2;1
27;3;3;1701094657984.png;Surprise;0.8358;Surprise;Surprise;Surprise;1;1;1;3;1
27;3;4;1701094660156.png;Happiness;0.9892;Happiness;Happiness;Happiness;1;1;1;3;1
27;3;5;1701094661584.png;Fear;0.1253;Surprise;Fear;Fear;0;1;1;2;1
27;3;6;1701094664518.png;Sadness;0.3779;Sadness;Sadness;Sadness;1;1;1;3;1
27;3;7;1701094666022.png;Sadness;0.6344;Disgust;Sadness;Anger;0;1;0;1;0
27;3;8;1701094668813.png;Anger;0.3686;Disgust;Anger;Anger;0;1;1;2;1
27;3;9;1701094669809.png;Disgust;0.8252;Fear;Disgust;Disgust;0;1;1;2;1
27;3;10;1701094672347.png;Anger;0.228;Disgust;Anger;Anger;0;1;1;2;1
27;3;11;1701094673780.png;Happiness;0.8996;Happiness;Happiness;Happiness;1;1;1;3;1
27;3;12;1701094675648.png;Neutral;0.5751;Neutral;Neutral;Neutral;1;1;1;3;1
27;3;13;1701094678320.png;Surprise;0.9123;Surprise;Surprise;Surprise;1;1;1;3;1
27;3;14;1701094679684.png;Neutral;0.5074;Neutral;Neutral;Neutral;1;1;1;3;1
27;3;15;1701094682783.png;Sadness;0.4181;Neutral;Neutral;Neutral;0;0;0;0;0
27;3;16;1701094684847.png;Fear;0.2519;Fear;Fear;Disgust;1;1;0;2;1
27;3;17;1701094686349.png;Happiness;0.9864;Happiness;Happiness;Happiness;1;1;1;3;1
27;3;18;1701094688507.png;Disgust;0.8168;Disgust;Disgust;Disgust;1;1;1;3;1
27;3;19;1701094689680.png;Surprise;0.867;Surprise;Surprise;Surprise;1;1;1;3;1
27;3;20;1701094692584.png;Fear;0.2581;Surprise;Fear;Fear;0;1;1;2;1
27;4;0;1701094819460.png;Disgust;0.1739;Happiness;Happiness;Happiness;0;0;0;0;0
27;4;1;1701094821546.png;Sadness;0.4193;Sadness;Sadness;Sadness;1;1;1;3;1
27;4;2;1701094823610.png;Neutral;0.5425;Neutral;Neutral;Neutral;1;1;1;3;1
27;4;3;1701094824960.png;Surprise;0.895;Surprise;Surprise;Surprise;1;1;1;3;1
27;4;4;1701094826942.png;Neutral;0.6212;Neutral;Neutral;Neutral;1;1;1;3;1
27;4;5;1701094829010.png;Neutral;0.6471;Neutral;Neutral;Neutral;1;1;1;3;1
27;4;6;1701094830423.png;Happiness;0.945;Happiness;Happiness;Happiness;1;1;1;3;1
27;4;7;1701094831918.png;Anger;0.1245;Disgust;Anger;Disgust;0;1;0;1;0
27;4;8;1701094833544.png;Sadness;0.3997;Neutral;Neutral;Neutral;0;0;0;0;0
27;4;9;1701094835647.png;Fear;0.0909;Surprise;Fear;Fear;0;1;1;2;1
27;4;10;1701094837910.png;Anger;0.2232;Happiness;Anger;Disgust;0;1;0;1;0
27;4;11;1701094839307.png;Happiness;0.9228;Happiness;Happiness;Happiness;1;1;1;3;1
27;4;12;1701094841455.png;Disgust;0.0185;Fear;Fear;Fear;0;0;0;0;0
27;4;13;1701094842669.png;Happiness;0.9916;Happiness;Happiness;Happiness;1;1;1;3;1
27;4;14;1701094843930.png;Anger;0.1749;Happiness;Anger;Neutral;0;1;0;1;0
27;4;15;1701094846257.png;Disgust;0.7859;Sadness;Disgust;Anger;0;1;0;1;0
27;4;16;1701094848288.png;Fear;0.1258;Fear;Fear;Disgust;1;1;0;2;1
27;4;17;1701094849955.png;Sadness;0.3237;Neutral;Neutral;Neutral;0;0;0;0;0
27;4;18;1701094851143.png;Neutral;0.5657;Neutral;Neutral;Neutral;1;1;1;3;1
27;4;19;1701094852692.png;Surprise;0.8731;Surprise;Surprise;Surprise;1;1;1;3;1
27;4;20;1701094855279.png;Sadness;0.6344;Sadness;Sadness;Sadness;1;1;1;3;1
27;4;21;1701094856933.png;Surprise;0.7893;Surprise;Surprise;Surprise;1;1;1;3;1
27;4;22;1701094858375.png;Anger;0.3183;Happiness;Disgust;Anger;0;0;1;1;0
27;4;23;1701094860581.png;Fear;0.0338;Fear;Disgust;Disgust;1;0;0;1;0
27;4;24;1701094862346.png;Happiness;0.8221;Happiness;Happiness;Happiness;1;1;1;3;1
27;4;25;1701094864136.png;Fear;0.3976;Surprise;Fear;Happiness;0;1;0;1;0
27;4;26;1701094865205.png;Disgust;0.6422;Disgust;Disgust;Anger;1;1;0;2;1
